student_id,full_name,gender,major,overall_average_score,overall_attendance_percentage,course_count,failed_courses
3781,Sahan Perera,Male,Computer Science,85.79,63.65,20,0
9609,Sahan Jayasinghe,Male,Physics,85.78,72.92,21,0
6605,Hiruni Perera,Female,Mathematics,85.78,71.07,18,0
6574,Hiruni Gunawardena,Female,Computer Science,85.78,69.07,19,0
9914,Sachini Madushanka,Female,Computer Science,85.78,68.57,20,0
5292,Shehan Abeysekera,Male,Biology,85.78,64.07,20,0
7293,Ravindu Senanayake,Male,Physics,85.78,63.69,18,0
7077,Sashini Herath,Female,Computer Science,85.78,63.32,23,0
9469,Shehan Jayasinghe,Male,Physics,85.77,73.48,24,0
1063,Tiffany Richards,Male,Mathematics,85.77,72.28,21,0
8169,Nimal Abeysekera,Male,Physics,85.77,72.07,20,0
5661,Kasun Senanayake,Male,Mathematics,85.77,69.56,15,0
4469,Supun Fernando,Male,Computer Science,85.77,66.99,22,0
5781,Nimal Abeysekera,Male,Mathematics,85.77,64.45,22,0
1115,Joseph Stevens,Female,Physics,85.76,75.4,17,0
5970,Tharushi Silva,Female,Biology,85.76,72.57,21,0
2513,Nathan Garcia,Male,Physics,85.76,69.62,22,0
2605,Lisa Thompson,Female,Biology,85.76,69.55,19,0
3969,Naveen Peiris,Male,Mathematics,85.76,67.46,21,0
7542,Sachini Herath,Female,Biology,85.76,62.91,21,0
3126,Sachini Wijesinghe,Female,Mathematics,85.75,71.89,20,0
7955,Chamara Silva,Male,Biology,85.75,68.84,23,0
4777,Sahan Ranatunga,Male,Mathematics,85.75,67.69,18,0
5941,Sachini Fernando,Female,Mathematics,85.74,70.95,16,0
7904,Supun Dias,Male,Physics,85.74,68.55,18,0
9608,Ishara Rajapaksha,Male,Mathematics,85.74,67.7,21,0
4976,Nadeesha Senanayake,Female,Physics,85.74,66.8,21,0
3762,Ishara Fernando,Male,Biology,85.74,66.54,22,0
4621,Ayesh Dias,Male,Biology,85.74,64.92,19,0
4446,Rashmi Herath,Female,Biology,85.73,68.97,23,0
10758,Amal Rajapaksha,Male,Biology,85.73,67.59,20,0
3163,Naveen Jayasinghe,Male,Physics,85.73,66.11,20,0
4448,Amal Gunawardena,Male,Mathematics,85.73,65.82,17,0
4404,Dilan Rajapaksha,Male,Biology,85.73,62.86,18,0
8290,Tharindu Ranatunga,Male,Physics,85.72,73.36,21,0
6115,Naveen Herath,Male,Biology,85.72,68.12,25,0
8591,Tharindu Madushanka,Male,Computer Science,85.72,64.0,17,0
10631,Chamara Ranatunga,Male,Physics,85.72,63.3,24,0
6078,Amal Wijesinghe,Male,Physics,85.72,59.42,16,0
2568,Catherine Vaughn,Female,Computer Science,85.71,63.67,22,0
8793,Supun Ekanayake,Male,Biology,85.71,63.12,20,0
10862,Kavindi Senanayake,Female,Computer Science,85.71,61.64,21,0
9391,Rashmi Peiris,Female,Biology,85.7,66.45,21,0
2140,Brandon King,Male,Biology,85.7,64.81,20,0
6704,Amal Gunawardena,Male,Physics,85.7,64.08,19,0
2440,Cameron Pennington,Male,Biology,85.7,63.19,21,0
10591,Kavindi Rajapaksha,Female,Mathematics,85.7,62.61,20,0
2863,Melissa Harrell,Female,Mathematics,85.7,60.91,22,0
1939,David Ortiz,Female,Physics,85.69,73.45,27,0
8303,Dinithi Ranatunga,Female,Computer Science,85.69,72.83,19,0
3557,Kavindi Senanayake,Female,Biology,85.69,66.36,25,0
3915,Nethmi Dias,Female,Computer Science,85.69,63.96,21,0
10612,Hiruni Herath,Female,Mathematics,85.69,61.28,20,0
9541,Chamara Senanayake,Male,Mathematics,85.68,69.81,17,0
10437,Amandi Ekanayake,Female,Computer Science,85.68,69.7,20,0
4633,Nimal Rajapaksha,Male,Computer Science,85.68,68.91,24,0
4876,Madhavi Senanayake,Female,Mathematics,85.68,67.8,18,0
8718,Ravindu Senanayake,Male,Computer Science,85.68,67.43,21,0
1099,Karen Townsend,Female,Biology,85.68,66.62,18,0
3337,Kasun Herath,Male,Mathematics,85.68,65.87,21,0
1172,Julia Lopez,Male,Biology,85.68,64.27,18,0
7127,Hiruni Perera,Female,Biology,85.68,64.0,20,0
9088,Sahan Senanayake,Male,Computer Science,85.68,63.41,20,0
1503,Fernando Moreno,Male,Computer Science,85.68,60.2,21,0
3654,Dinithi Fernando,Female,Physics,85.68,58.78,24,0
4678,Supun Abeysekera,Male,Biology,85.67,72.69,22,0
8421,Kusal Ekanayake,Male,Computer Science,85.67,68.18,22,0
2960,Erica Williams,Female,Mathematics,85.67,67.55,22,0
6267,Nadeesha Perera,Female,Mathematics,85.67,66.71,18,0
10050,Dilan Ranatunga,Male,Computer Science,85.67,64.55,21,0
5582,Kasun Jayasinghe,Male,Mathematics,85.67,60.97,20,0
3980,Amal Ekanayake,Male,Computer Science,85.66,69.1,19,0
9635,Tharindu Silva,Male,Biology,85.66,67.57,21,0
4692,Nethmi Abeysekera,Female,Physics,85.66,63.37,22,0
8484,Sachini Abeysekera,Female,Biology,85.66,60.65,18,0
3120,Sanduni Rajapaksha,Female,Mathematics,85.66,58.2,18,0
8861,Nimal Fernando,Male,Physics,85.65,67.99,21,0
1957,Thomas Weaver,Male,Computer Science,85.65,63.96,23,0
7938,Ravindu Jayasinghe,Male,Physics,85.65,62.99,21,0
2085,Wayne Harris,Female,Mathematics,85.64,67.49,22,0
3365,Naveen Perera,Male,Physics,85.64,66.19,22,0
3373,Amal Herath,Male,Biology,85.64,65.9,21,0
7538,Sashini Senanayake,Female,Biology,85.64,62.33,22,0
2083,Walter Martin,Male,Mathematics,85.64,60.94,18,0
9436,Sachini Perera,Female,Biology,85.63,70.63,21,0
10249,Amal Herath,Male,Biology,85.63,69.59,21,0
8624,Ravindu Wijesinghe,Male,Biology,85.63,67.66,25,0
2961,Jacob Dean,Female,Biology,85.63,67.55,24,0
4098,Lahiru Ekanayake,Male,Physics,85.62,74.76,22,0
9147,Sahan Peiris,Male,Computer Science,85.62,71.12,19,0
7831,Kasun Madushanka,Male,Computer Science,85.62,67.05,22,0
10914,Nethmi Wijesinghe,Female,Mathematics,85.62,64.22,22,0
2996,Brandy Wade,Male,Biology,85.62,63.86,20,0
9672,Dilini Herath,Female,Biology,85.62,59.19,23,0
10560,Lahiru Gunawardena,Male,Biology,85.61,69.24,19,0
3805,Amandi Ranatunga,Female,Biology,85.61,68.56,18,0
1769,Charlene Singh,Female,Physics,85.61,67.57,16,0
4504,Shehan Silva,Male,Mathematics,85.6,73.51,21,0
3034,Supun Perera,Male,Physics,85.6,69.76,20,0
9859,Kusal Peiris,Male,Physics,85.6,68.41,21,0
8941,Amal Wijesinghe,Male,Physics,85.6,68.08,23,0
5884,Ravindu Senanayake,Male,Physics,85.6,67.19,23,0
1401,Brandi Clarke,Male,Physics,85.6,63.28,23,0
10873,Madhavi Madushanka,Female,Computer Science,85.6,62.19,20,0
3400,Piumi Madushanka,Female,Mathematics,85.6,62.0,22,0
9757,Shehan Ranatunga,Male,Computer Science,85.59,68.15,24,0
3114,Piumi Ranatunga,Female,Computer Science,85.59,67.11,21,0
7974,Kasun Silva,Male,Mathematics,85.59,66.13,16,0
5674,Shehan Perera,Male,Physics,85.59,64.94,20,0
5527,Tharindu Rajapaksha,Male,Physics,85.59,62.94,23,0
2145,Joseph Swanson,Female,Physics,85.58,73.28,17,0
6524,Dinithi Fernando,Female,Physics,85.58,67.78,21,0
9227,Madhavi Ekanayake,Female,Computer Science,85.58,65.93,24,0
4957,Kasun Jayasinghe,Male,Computer Science,85.58,65.41,23,0
2465,Debra Adams,Female,Biology,85.58,63.04,21,0
2557,Jenna Walker,Male,Biology,85.57,74.15,23,0
9689,Lahiru Peiris,Male,Mathematics,85.57,63.87,18,0
2307,Steve Harris,Female,Computer Science,85.57,63.69,17,0
3575,Nethmi Perera,Female,Biology,85.57,62.68,23,0
8607,Ravindu Rajapaksha,Male,Computer Science,85.56,69.9,21,0
1924,Eric Wells,Female,Physics,85.56,69.34,16,0
5912,Nethmi Ekanayake,Female,Biology,85.56,68.14,20,0
2261,Robert Owens,Male,Computer Science,85.56,66.99,20,0
2895,Alyssa Davenport,Male,Computer Science,85.56,63.57,20,0
2418,Jeffrey Buckley,Male,Mathematics,85.55,69.81,20,0
1909,Monica Wilson,Female,Physics,85.55,65.56,24,0
5094,Ayesh Rajapaksha,Male,Mathematics,85.55,61.82,20,0
6155,Dinithi Rajapaksha,Female,Physics,85.55,59.59,19,0
10997,Sahan Jayasinghe,Male,Computer Science,85.54,74.15,26,0
1234,Stacie Fox,Male,Computer Science,85.54,73.54,21,0
2069,Jason Abbott,Female,Physics,85.54,67.59,21,0
10016,Tharindu Peiris,Male,Biology,85.53,71.02,18,0
10074,Nimal Madushanka,Male,Physics,85.53,66.4,17,0
7700,Dilini Ranatunga,Female,Mathematics,85.53,65.28,19,0
8059,Rashmi Gunawardena,Female,Biology,85.52,70.34,20,0
1056,Meghan Johnson,Male,Physics,85.52,68.81,21,0
5174,Nethmi Gunawardena,Female,Physics,85.52,67.54,15,0
8157,Kavindi Abeysekera,Female,Mathematics,85.52,67.24,19,0
4014,Sahan Ekanayake,Male,Computer Science,85.52,66.09,23,0
5897,Ayesh Herath,Male,Biology,85.52,66.04,21,0
3494,Sachini Perera,Female,Computer Science,85.52,64.19,22,0
1504,Thomas Hayden,Female,Computer Science,85.52,62.3,21,0
1931,Stephanie Miller,Female,Physics,85.51,72.04,19,0
4825,Supun Rajapaksha,Male,Computer Science,85.51,64.44,20,0
2159,Robert Patton,Female,Mathematics,85.51,63.23,20,0
8557,Hiruni Gunawardena,Female,Computer Science,85.51,62.92,25,0
4806,Hiruni Dias,Female,Biology,85.51,57.34,19,0
7205,Sachini Wijesinghe,Female,Biology,85.5,71.37,22,0
10194,Chamara Senanayake,Male,Physics,85.5,66.13,19,0
2178,Natalie Williams,Female,Mathematics,85.5,65.68,21,0
2709,Paul Torres,Female,Physics,85.5,62.88,22,0
2868,Tiffany Hughes,Female,Computer Science,85.49,70.75,21,0
6890,Ishara Gunawardena,Male,Computer Science,85.49,70.0,17,0
5629,Ravindu Senanayake,Male,Mathematics,85.49,69.79,18,0
5507,Ishani Fernando,Female,Physics,85.49,68.11,16,0
4898,Dilan Rajapaksha,Male,Physics,85.49,66.65,20,0
9564,Naveen Ekanayake,Male,Biology,85.49,63.95,22,0
5004,Shehan Abeysekera,Male,Biology,85.49,61.17,19,0
1866,Shannon Powell,Female,Computer Science,85.48,74.58,21,0
2384,James Brown,Female,Mathematics,85.48,74.39,22,0
8919,Nethmi Fernando,Female,Computer Science,85.48,72.97,20,0
2262,Laura Yoder,Male,Computer Science,85.48,67.94,22,0
4512,Hiruni Herath,Female,Mathematics,85.48,67.29,20,0
5489,Dilini Rajapaksha,Female,Physics,85.47,72.7,23,0
3186,Sashini Dias,Female,Computer Science,85.47,67.27,24,0
10977,Sanduni Wijesinghe,Female,Mathematics,85.47,66.32,16,0
4609,Ishani Silva,Female,Physics,85.47,66.19,16,0
10106,Ishani Gunawardena,Female,Mathematics,85.47,61.32,16,0
5392,Lahiru Dias,Male,Computer Science,85.47,61.32,18,0
5552,Sachini Herath,Female,Biology,85.46,69.57,20,0
6949,Ishara Madushanka,Male,Biology,85.46,66.52,21,0
5589,Sanduni Herath,Female,Mathematics,85.46,65.09,20,0
10529,Amal Herath,Male,Physics,85.46,60.33,20,0
7454,Amal Peiris,Male,Computer Science,85.45,71.97,21,0
5452,Dinithi Ekanayake,Female,Physics,85.45,70.86,19,0
4532,Ishani Rajapaksha,Female,Mathematics,85.45,70.06,20,0
9294,Dinithi Ranatunga,Female,Physics,85.45,66.35,23,0
6219,Amandi Fernando,Female,Physics,85.45,66.12,23,0
7307,Kasun Silva,Male,Biology,85.45,65.24,24,0
9145,Kasun Herath,Male,Biology,85.45,64.2,23,0
1085,Rebecca Davis,Female,Physics,85.45,64.09,20,0
8342,Chamara Fernando,Male,Computer Science,85.45,63.94,20,0
6328,Shehan Gunawardena,Male,Biology,85.44,77.95,24,0
10894,Kasun Madushanka,Male,Biology,85.44,66.56,22,0
5985,Madhavi Senanayake,Female,Computer Science,85.44,64.23,26,0
7603,Lahiru Ranatunga,Male,Physics,85.44,64.14,19,0
3123,Kusal Fernando,Male,Physics,85.44,63.96,22,0
1248,Anthony Keller,Female,Mathematics,85.44,61.7,17,0
7286,Dilan Perera,Male,Mathematics,85.43,71.71,19,0
2256,Douglas Bass,Female,Computer Science,85.43,69.78,21,0
3836,Nadeesha Fernando,Female,Biology,85.43,64.73,20,0
9071,Tharushi Jayasinghe,Female,Biology,85.43,63.54,22,0
10032,Ishara Abeysekera,Male,Mathematics,85.43,60.51,24,0
6132,Supun Senanayake,Male,Mathematics,85.42,63.47,20,0
9718,Nethmi Ekanayake,Female,,85.42,63.01,24,0
7892,Dilan Peiris,Male,Computer Science,85.41,70.81,26,0
3174,Ishani Dias,Female,Biology,85.41,70.64,21,0
10455,Dilini Silva,Female,Mathematics,85.41,70.06,18,0
9031,Dinithi Fernando,Female,Mathematics,85.41,66.8,24,0
8383,Ayesh Herath,Male,Biology,85.41,64.26,23,0
9949,Nethmi Madushanka,Female,Biology,85.41,62.08,23,0
1243,Alexandria Bailey,Female,Biology,85.4,69.04,22,0
8089,Tharindu Ekanayake,Male,Computer Science,85.4,68.73,24,0
1739,Justin Harris,Male,Computer Science,85.4,65.2,22,0
2387,Scott Green,Male,Biology,85.4,64.67,17,0
7714,Sanduni Dias,Female,Biology,85.39,71.59,25,0
2144,James Jordan,Male,Computer Science,85.39,69.13,19,0
5438,Dilan Peiris,Male,Biology,85.39,63.97,23,0
9683,Nimal Fernando,Male,Computer Science,85.39,62.73,21,0
9650,Lahiru Perera,Male,Computer Science,85.39,62.24,23,0
4037,Lahiru Madushanka,Male,Computer Science,85.38,70.61,21,0
9639,Ayesh Gunawardena,Male,Physics,85.38,70.24,19,0
6053,Amandi Peiris,Female,Computer Science,85.38,69.69,18,0
8751,Sachini Abeysekera,Female,Physics,85.38,69.22,20,0
9785,Ishani Fernando,Female,Mathematics,85.38,66.49,18,0
5352,Lahiru Gunawardena,Male,Physics,85.38,66.01,20,0
1489,Barbara Richard,Male,Biology,85.38,65.95,21,0
1081,James Butler,Male,Computer Science,85.38,61.72,18,0
2892,Kevin Jones,Male,Computer Science,85.37,67.91,21,0
6402,Sashini Jayasinghe,Female,Physics,85.37,66.69,19,0
1010,Keith Reyes,Male,Computer Science,85.37,66.4,18,0
8868,Shehan Ekanayake,Male,Physics,85.37,58.88,21,0
9627,Lahiru Madushanka,Male,Computer Science,85.37,58.74,22,0
6338,Kasun Fernando,Male,Biology,85.36,72.01,21,0
2385,Nicole Evans,Female,Physics,85.36,71.17,22,0
1098,Tamara Wolfe,Female,Mathematics,85.36,65.57,21,0
8668,Amandi Fernando,Female,Biology,85.36,64.09,19,0
10826,Dilan Senanayake,Male,Physics,85.36,60.38,24,0
6751,Tharushi Perera,Female,Biology,85.36,58.09,20,0
10174,Sahan Ranatunga,Male,Biology,85.35,69.35,25,0
9005,Dinithi Fernando,Female,Physics,85.35,61.07,20,0
1209,Michelle Williams,Male,Mathematics,85.35,56.24,23,0
4425,Naveen Perera,Male,Physics,85.34,70.41,21,0
1735,Isaac Lawrence,Male,Mathematics,85.34,69.06,20,0
6831,Amandi Silva,Female,Physics,85.34,67.31,23,0
9442,Dilan Rajapaksha,Male,Mathematics,85.34,66.96,19,0
6313,Ayesh Gunawardena,Male,Physics,85.34,65.17,21,0
3498,Amandi Gunawardena,Female,Mathematics,85.34,65.16,21,0
2672,Jonathan Hale,Female,Computer Science,85.34,64.23,21,0
6430,Ishara Dias,Male,Physics,85.34,64.12,17,0
2371,Barbara Lyons,Male,Biology,85.34,63.32,18,0
3283,Amal Silva,Male,Physics,85.33,66.86,20,0
7225,Hiruni Perera,Female,Mathematics,85.33,66.84,20,0
10850,Ishani Silva,Female,Mathematics,85.33,65.77,19,0
3390,Amal Dias,Male,Mathematics,85.33,58.14,19,0
7787,Dinithi Senanayake,Female,Computer Science,85.32,73.54,19,0
2234,Laura Gordon,Male,Physics,85.32,66.93,21,0
2094,Briana Buchanan,Female,Mathematics,85.32,65.47,17,0
10358,Nadeesha Gunawardena,Female,Computer Science,85.32,61.57,22,0
8721,Dinithi Ekanayake,Female,Biology,85.31,67.2,19,0
1592,Alexis Foster,Male,Computer Science,85.3,68.09,21,0
8748,Dinithi Peiris,Female,Mathematics,85.29,67.36,15,0
7041,Lahiru Wijesinghe,Male,Computer Science,85.29,66.04,24,0
8357,Nimal Rajapaksha,Male,Mathematics,85.29,64.96,21,0
4910,Kusal Gunawardena,Male,Mathematics,85.29,64.57,16,0
10734,Naveen Peiris,Male,Physics,85.29,64.04,19,0
10127,Nimal Madushanka,Male,Mathematics,85.29,62.59,17,0
7039,Hiruni Peiris,Female,Biology,85.28,72.64,20,0
4195,Amandi Silva,Female,Mathematics,85.28,69.73,21,0
7267,Amandi Silva,Female,Physics,85.28,67.97,22,0
5087,Ishani Herath,Female,Biology,85.28,67.28,26,0
9844,Rashmi Gunawardena,Female,Biology,85.28,63.51,25,0
8924,Sachini Abeysekera,Female,Computer Science,85.28,61.92,19,0
6533,Lahiru Fernando,Male,Physics,85.27,71.02,20,0
9416,Tharushi Rajapaksha,Female,Physics,85.27,70.15,23,0
7422,Tharindu Silva,Male,Mathematics,85.27,67.26,17,0
9156,Kusal Silva,Male,Biology,85.27,64.87,20,0
8932,Ishani Jayasinghe,Female,Mathematics,85.27,63.8,19,0
8204,Madhavi Madushanka,Female,Physics,85.27,63.57,23,0
8907,Nethmi Abeysekera,Female,Physics,85.27,62.19,18,0
8933,Supun Dias,Male,Biology,85.27,61.77,20,0
8137,Dilan Fernando,Male,Computer Science,85.27,60.72,24,0
10892,Nimal Gunawardena,Male,Physics,85.26,70.23,20,0
9540,Ravindu Madushanka,Male,Biology,85.26,69.23,20,0
6590,Tharindu Gunawardena,Male,Physics,85.26,68.56,22,0
8664,Ishara Peiris,Male,Mathematics,85.26,66.45,19,0
2970,Thomas Foster,Female,Biology,85.26,63.05,21,0
7218,Madhavi Wijesinghe,Female,Physics,85.26,62.2,22,0
10366,Naveen Ekanayake,Male,Physics,85.26,61.97,19,0
3689,Sashini Dias,Female,Physics,85.26,61.47,22,0
4574,Kasun Abeysekera,Male,Biology,85.26,57.84,22,0
10427,Madhavi Peiris,Female,Mathematics,85.25,72.96,26,0
4744,Nethmi Fernando,Female,Computer Science,85.25,68.18,25,0
5119,Ayesh Silva,Male,Biology,85.25,65.06,19,0
8545,Amandi Herath,Female,Biology,85.25,64.09,20,0
5712,Sachini Wijesinghe,Female,Computer Science,85.24,69.47,18,0
2613,Jimmy Rodriguez,Female,Biology,85.24,65.09,20,0
7294,Sashini Rajapaksha,Female,Mathematics,85.24,64.17,19,0
10736,Tharindu Wijesinghe,Male,Mathematics,85.24,63.22,17,0
4131,Piumi Fernando,Female,Mathematics,85.24,62.42,19,0
9529,Nadeesha Dias,Female,Computer Science,85.24,61.61,22,0
5611,Amandi Silva,Female,Physics,85.23,69.58,17,0
3931,Tharushi Perera,Female,Biology,85.23,65.27,25,0
7980,Ishara Rajapaksha,Male,Computer Science,85.23,61.33,18,0
5339,Supun Senanayake,Male,Biology,85.22,72.07,17,0
2645,Corey Morgan,Male,Mathematics,85.22,66.29,17,0
9030,Naveen Madushanka,Male,Computer Science,85.22,65.11,27,0
1783,Calvin Clark,Male,Physics,85.22,64.24,22,0
5028,Nadeesha Rajapaksha,Female,Computer Science,85.21,75.46,19,0
1386,Walter Crawford,Male,Physics,85.21,61.86,25,0
9922,Kusal Senanayake,Male,Computer Science,85.2,75.84,17,0
4566,Kavindi Rajapaksha,Female,Computer Science,85.2,68.37,20,0
4721,Chamara Jayasinghe,Male,Physics,85.2,67.88,20,0
5075,Shehan Dias,Male,Computer Science,85.2,67.02,17,0
1767,Natalie Acosta,Female,Biology,85.2,66.99,17,0
2609,Ann Green,Female,Mathematics,85.2,66.43,19,0
6113,Shehan Jayasinghe,Male,Biology,85.2,63.72,21,0
6385,Ravindu Silva,Male,Physics,85.19,69.74,19,0
4118,Chamara Abeysekera,Male,Biology,85.19,66.26,21,0
2183,Kim Hurst,Female,Mathematics,85.19,63.23,19,0
10811,Hiruni Fernando,Female,Computer Science,85.18,72.93,24,0
6887,Dilini Senanayake,Female,Physics,85.18,71.56,20,0
10007,Dilini Perera,Female,Biology,85.18,68.76,19,0
4774,Amandi Herath,Female,Mathematics,85.18,66.66,19,0
9198,Ravindu Fernando,Male,Physics,85.18,65.6,20,0
1986,Robert Smith,Male,Physics,85.18,65.41,23,0
8039,Kasun Silva,Male,Mathematics,85.18,63.74,17,0
4993,Dilan Fernando,Male,Physics,85.18,63.43,24,0
1638,Sheryl Jones,Male,Computer Science,85.18,62.25,19,0
9753,Tharindu Ekanayake,Male,Biology,85.17,63.86,21,0
9668,Shehan Abeysekera,Male,Computer Science,85.17,62.9,21,0
5762,Hiruni Rajapaksha,Female,Biology,85.17,62.61,18,0
3495,Kavindi Abeysekera,Female,Computer Science,85.16,69.45,19,0
1715,Amanda Kemp,Male,Physics,85.16,65.87,19,0
4317,Kusal Madushanka,Male,Mathematics,85.16,62.86,16,0
10222,Ishara Gunawardena,Male,Mathematics,85.15,72.61,18,0
6184,Ravindu Fernando,Male,Mathematics,85.15,71.95,21,0
8705,Ravindu Rajapaksha,Male,Biology,85.15,69.58,21,0
2486,Douglas Wallace,Female,Computer Science,85.15,65.48,26,0
2277,Sharon Clark,Male,Physics,85.15,62.33,22,0
10102,Lahiru Ranatunga,Male,Computer Science,85.14,68.98,20,0
4379,Ayesh Perera,Male,Mathematics,85.14,67.94,18,0
4514,Kasun Ekanayake,Male,Biology,85.14,67.16,20,0
7512,Tharindu Madushanka,Male,Computer Science,85.14,67.03,18,0
7826,Naveen Jayasinghe,Male,Biology,85.14,65.81,22,0
1894,Elizabeth Clark,Male,Physics,85.14,65.31,25,0
5992,Kasun Ekanayake,Male,Biology,85.14,64.2,20,0
6940,Lahiru Jayasinghe,Male,Biology,85.14,62.65,16,0
10833,Dilini Dias,Female,Physics,85.14,60.91,21,0
8008,Supun Wijesinghe,Male,Computer Science,85.13,72.31,22,0
7394,Dinithi Ranatunga,Female,Computer Science,85.13,71.28,18,0
9770,Dilan Abeysekera,Male,Mathematics,85.13,66.52,20,0
6576,Supun Jayasinghe,Male,Biology,85.13,65.66,22,0
6419,Tharindu Senanayake,Male,Biology,85.13,64.8,18,0
3757,Kavindi Silva,Female,Physics,85.13,61.79,19,0
4697,Rashmi Gunawardena,Female,Biology,85.12,71.11,21,0
5982,Ayesh Madushanka,Male,Mathematics,85.12,64.97,18,0
5601,Supun Dias,Male,Computer Science,85.11,67.16,18,0
4523,Ishani Senanayake,Female,Mathematics,85.11,65.85,17,0
10302,Kasun Abeysekera,Male,Biology,85.11,64.62,23,0
9069,Tharindu Fernando,Male,Computer Science,85.11,64.51,20,0
6679,Supun Ekanayake,Male,Physics,85.11,64.46,21,0
8802,Ravindu Fernando,Male,Mathematics,85.11,64.12,21,0
10755,Lahiru Wijesinghe,Male,Computer Science,85.11,61.98,21,0
3213,Piumi Jayasinghe,Female,Physics,85.11,61.3,21,0
10280,Kavindi Senanayake,Female,Biology,85.1,65.61,17,0
9337,Hiruni Senanayake,Female,Mathematics,85.1,63.65,22,0
1410,Margaret Franklin,Female,Mathematics,85.09,73.03,20,0
5854,Nethmi Senanayake,Female,Computer Science,85.09,68.6,21,0
2928,Brittany Gross,Female,Physics,85.09,68.49,19,0
2918,Keith Payne,Female,Biology,85.09,66.39,20,0
10237,Chamara Dias,Male,Computer Science,85.09,65.89,22,0
5728,Nethmi Ekanayake,Female,Mathematics,85.09,62.65,23,0
6120,Nimal Silva,Male,Biology,85.09,61.77,21,0
4312,Nimal Dias,Male,Computer Science,85.08,64.96,24,0
8011,Tharushi Rajapaksha,Female,Physics,85.08,64.02,21,0
4797,Piumi Herath,Female,Computer Science,85.08,58.05,21,0
5012,Sahan Rajapaksha,Male,Computer Science,85.07,73.14,21,0
3657,Ishani Ranatunga,Female,Mathematics,85.07,72.92,17,0
1830,Cindy Payne,Male,Mathematics,85.07,71.97,21,0
7581,Lahiru Fernando,Male,Physics,85.07,70.9,21,0
2784,Alicia Garcia,Male,Biology,85.07,69.83,22,0
2659,Jane Cole,Male,Computer Science,85.07,66.8,21,0
9721,Tharindu Peiris,Male,Physics,85.07,65.74,19,0
6895,Sanduni Ranatunga,Female,Computer Science,85.07,63.92,24,0
6931,Tharindu Dias,Male,Computer Science,85.07,62.45,23,0
10639,Nadeesha Senanayake,Female,Mathematics,85.06,66.42,21,0
10292,Shehan Dias,Male,Mathematics,85.06,64.62,20,0
5064,Amandi Perera,Female,Biology,85.06,62.61,25,0
6437,Rashmi Ranatunga,Female,Biology,85.05,68.67,22,0
8597,Madhavi Dias,Female,Physics,85.05,65.7,16,0
1114,Jessica Cohen,Female,Biology,85.04,70.04,24,0
9534,Dilan Perera,Male,Computer Science,85.04,65.26,22,0
1442,Kimberly Woodward,Male,Computer Science,85.04,61.93,25,0
6191,Naveen Ekanayake,Male,Biology,85.04,60.42,20,0
6632,Nethmi Gunawardena,Female,Computer Science,85.03,72.61,16,0
7537,Kavindi Perera,Female,Biology,85.03,67.26,21,0
7377,Naveen Jayasinghe,Male,Biology,85.03,64.2,25,0
2743,Johnny Hanson,Female,Mathematics,85.02,70.15,23,0
7621,Rashmi Ekanayake,Female,Physics,85.02,69.81,24,0
2271,David Bryant,Male,Computer Science,85.02,69.27,18,0
1148,Donna Mccoy,Female,Biology,85.02,67.05,18,0
1377,Samantha Jenkins,Female,Mathematics,85.02,66.54,21,0
2673,Elizabeth Huffman,Female,Biology,85.02,64.23,21,0
10919,Nimal Madushanka,Male,Physics,85.02,63.86,22,0
9205,Sahan Fernando,Male,Mathematics,85.01,70.6,21,0
9163,Amandi Perera,Female,Physics,85.01,63.4,22,0
6187,Nethmi Ranatunga,Female,Biology,85.0,69.54,20,0
6167,Amandi Peiris,Female,Physics,85.0,69.31,21,0
5966,Piumi Silva,Female,Physics,85.0,69.09,19,0
9397,Amal Dias,Male,Biology,85.0,68.59,18,0
2135,Timothy Paul,Male,Mathematics,85.0,68.16,24,0
4287,Tharindu Perera,Male,Physics,85.0,66.25,19,0
9736,Sahan Abeysekera,Male,Biology,85.0,60.52,20,0
