student_id,full_name,gender,major,overall_average_score,overall_attendance_percentage,course_count,failed_courses,risk_low_score,risk_low_attendance,risk_failed_courses,risk_reasons
4996,Dilan Jayasinghe,Male,Mathematics,71.68,57.94,24,0,false,true,false,Low attendance
2723,Lisa Smith,Male,Computer Science,71.69,53.49,26,0,false,true,false,Low attendance
2166,Benjamin Garcia,Female,Computer Science,71.69,56.35,25,0,false,true,false,Low attendance
6136,Ishani Gunawardena,Female,Physics,71.69,62.56,21,0,false,true,false,Low attendance
3954,Chamara Peiris,Male,Physics,71.7,56.22,25,0,false,true,false,Low attendance
8389,Supun Silva,Male,Mathematics,71.7,56.27,19,0,false,true,false,Low attendance
9849,Ishani Dias,Female,Physics,71.7,61.85,22,0,false,true,false,Low attendance
7447,Sachini Jayasinghe,Female,Mathematics,71.7,64.15,18,0,false,true,false,Low attendance
6545,Sanduni Fernando,Female,Computer Science,71.71,56.67,19,0,false,true,false,Low attendance
3784,Nethmi Ekanayake,Female,Mathematics,71.71,59.07,17,0,false,true,false,Low attendance
10084,Rashmi Ekanayake,Female,Computer Science,71.71,61.79,22,0,false,true,false,Low attendance
3109,Ayesh Madushanka,Male,Physics,71.72,50.68,22,0,false,true,false,Low attendance
10324,Dilan Perera,Male,Physics,71.72,59.09,22,0,false,true,false,Low attendance
10246,Nadeesha Wijesinghe,Female,Computer Science,71.72,59.4,17,0,false,true,false,Low attendance
8942,Sahan Abeysekera,Male,Biology,71.73,45.67,21,0,false,true,false,Low attendance
7133,Tharindu Herath,Male,Biology,71.73,52.32,21,0,false,true,false,Low attendance
5335,Amal Fernando,Male,Mathematics,71.73,56.51,23,0,false,true,false,Low attendance
4347,Nadeesha Wijesinghe,Female,Biology,71.74,58.12,23,0,false,true,false,Low attendance
6293,Dilini Perera,Female,Physics,71.74,63.72,16,0,false,true,false,Low attendance
10141,Madhavi Perera,Female,Physics,71.76,51.2,18,0,false,true,false,Low attendance
8457,Dilini Gunawardena,Female,Computer Science,71.76,53.08,23,0,false,true,false,Low attendance
9731,Shehan Wijesinghe,Male,Biology,71.76,53.93,22,0,false,true,false,Low attendance
4858,Piumi Ranatunga,Female,Mathematics,71.77,52.77,20,0,false,true,false,Low attendance
9330,Kasun Senanayake,Male,Mathematics,71.79,52.92,18,0,false,true,false,Low attendance
4530,Supun Herath,Male,Mathematics,71.79,59.25,22,0,false,true,false,Low attendance
2835,Priscilla Johnson,Male,Computer Science,71.79,61.42,22,0,false,true,false,Low attendance
5484,Amandi Madushanka,Female,Computer Science,71.79,63.49,21,0,false,true,false,Low attendance
5689,Nadeesha Senanayake,Female,Mathematics,71.8,54.75,22,0,false,true,false,Low attendance
1851,Marcus Brown,Male,Biology,71.8,56.19,24,0,false,true,false,Low attendance
9498,Nimal Jayasinghe,Male,Computer Science,71.81,58.7,22,0,false,true,false,Low attendance
1289,Kelly Cruz,Male,Physics,71.82,53.34,24,0,false,true,false,Low attendance
7868,Ravindu Rajapaksha,Male,Physics,71.82,62.38,21,0,false,true,false,Low attendance
1177,Michael Sampson,Female,Physics,71.83,50.38,22,0,false,true,false,Low attendance
6897,Supun Gunawardena,Male,Computer Science,71.84,53.82,16,0,false,true,false,Low attendance
2619,Gregory Wiggins,Male,Biology,71.84,55.24,23,0,false,true,false,Low attendance
7702,Kasun Gunawardena,Male,Mathematics,71.84,56.61,16,0,false,true,false,Low attendance
6997,Kusal Rajapaksha,Male,Physics,71.84,60.9,23,0,false,true,false,Low attendance
3415,Dilan Wijesinghe,Male,Computer Science,71.85,50.34,25,0,false,true,false,Low attendance
8310,Dilan Jayasinghe,Male,Biology,71.85,55.86,23,0,false,true,false,Low attendance
4664,Dilini Madushanka,Female,Physics,71.85,58.52,23,0,false,true,false,Low attendance
4102,Nimal Ranatunga,Male,Biology,71.86,53.62,21,0,false,true,false,Low attendance
10618,Hiruni Rajapaksha,Female,Computer Science,71.86,54.49,26,0,false,true,false,Low attendance
6686,Rashmi Ekanayake,Female,Mathematics,71.86,55.05,20,0,false,true,false,Low attendance
8999,Ishani Gunawardena,Female,Physics,71.86,55.4,21,0,false,true,false,Low attendance
8173,Nadeesha Ekanayake,Female,Mathematics,71.86,57.53,20,0,false,true,false,Low attendance
4407,Naveen Herath,Male,Physics,71.87,56.15,20,0,false,true,false,Low attendance
6659,Hiruni Madushanka,Female,Mathematics,71.87,59.04,20,0,false,true,false,Low attendance
7652,Piumi Senanayake,Female,Mathematics,71.87,61.38,17,0,false,true,false,Low attendance
6776,Kavindi Gunawardena,Female,Physics,71.89,46.73,20,0,false,true,false,Low attendance
4545,Dinithi Peiris,Female,Physics,71.89,54.52,21,0,false,true,false,Low attendance
3207,Kusal Wijesinghe,Male,Physics,71.89,58.42,22,0,false,true,false,Low attendance
9289,Sahan Dias,Male,Biology,71.89,59.03,20,0,false,true,false,Low attendance
5594,Chamara Senanayake,Male,Biology,71.9,62.87,17,0,false,true,false,Low attendance
7085,Naveen Herath,Male,Computer Science,71.91,54.26,24,0,false,true,false,Low attendance
7842,Sahan Jayasinghe,Male,Computer Science,71.91,60.5,20,0,false,true,false,Low attendance
3535,Amandi Ekanayake,Female,Biology,71.92,56.21,21,0,false,true,false,Low attendance
2323,Joshua Hawkins,Male,Mathematics,71.92,58.27,17,0,false,true,false,Low attendance
8415,Sachini Perera,Female,Computer Science,71.92,62.89,23,0,false,true,false,Low attendance
5539,Kasun Dias,Male,Computer Science,71.93,57.79,22,0,false,true,false,Low attendance
6011,Kusal Fernando,Male,Mathematics,71.93,58.23,19,0,false,true,false,Low attendance
3247,Naveen Fernando,Male,Biology,71.93,58.25,24,0,false,true,false,Low attendance
6149,Nimal Herath,Male,Computer Science,71.93,58.31,21,0,false,true,false,Low attendance
1109,Mitchell Morris,Female,Biology,71.94,53.15,22,0,false,true,false,Low attendance
8871,Nimal Wijesinghe,Male,Mathematics,71.94,53.5,20,0,false,true,false,Low attendance
4076,Nimal Silva,Male,Computer Science,71.94,54.03,21,0,false,true,false,Low attendance
2905,Robert Moore,Male,Physics,71.94,60.54,20,0,false,true,false,Low attendance
1259,Michael Santiago,Male,Computer Science,71.95,48.02,19,0,false,true,false,Low attendance
8890,Rashmi Silva,Female,Biology,71.95,55.37,19,0,false,true,false,Low attendance
6423,Nethmi Madushanka,Female,Mathematics,71.96,49.43,15,0,false,true,false,Low attendance
8685,Sachini Fernando,Female,Computer Science,71.96,50.72,24,0,false,true,false,Low attendance
8090,Dilini Senanayake,Female,Physics,71.96,57.13,22,0,false,true,false,Low attendance
3491,Shehan Herath,Male,Biology,71.96,63.26,20,0,false,true,false,Low attendance
9296,Tharindu Ranatunga,Male,Physics,71.97,53.27,19,0,false,true,false,Low attendance
1680,Ashley Wilson,Female,Physics,71.98,57.39,27,0,false,true,false,Low attendance
8874,Naveen Dias,Male,Biology,71.99,56.88,23,0,false,true,false,Low attendance
8002,Nethmi Peiris,Female,Computer Science,71.99,59.42,22,0,false,true,false,Low attendance
6261,Naveen Senanayake,Male,Physics,71.99,63.01,24,0,false,true,false,Low attendance
6573,Madhavi Dias,Female,Physics,71.99,64.26,22,0,false,true,false,Low attendance
4948,Sashini Fernando,Female,Mathematics,72.0,59.86,22,0,false,true,false,Low attendance
2804,William Garrett,Male,Biology,72.01,49.33,27,0,false,true,false,Low attendance
10396,Amal Rajapaksha,Male,Mathematics,72.01,60.98,20,0,false,true,false,Low attendance
9333,Dilan Jayasinghe,Male,Computer Science,72.02,56.47,20,0,false,true,false,Low attendance
2877,Thomas Cortez,Male,Mathematics,72.02,60.84,23,0,false,true,false,Low attendance
3142,Kavindi Ekanayake,Female,Computer Science,72.03,57.69,22,0,false,true,false,Low attendance
7569,Kusal Ekanayake,Male,Biology,72.04,54.25,21,0,false,true,false,Low attendance
1396,Cassandra Martin,Male,Mathematics,72.04,55.61,19,0,false,true,false,Low attendance
7033,Rashmi Jayasinghe,Female,Biology,72.04,56.94,20,0,false,true,false,Low attendance
2700,Maria Ruiz,Female,Mathematics,72.05,53.29,21,0,false,true,false,Low attendance
6065,Supun Madushanka,Male,Computer Science,72.05,56.77,21,0,false,true,false,Low attendance
3436,Kavindi Ranatunga,Female,Physics,72.05,57.23,22,0,false,true,false,Low attendance
10686,Dilan Senanayake,Male,Mathematics,72.05,58.98,19,0,false,true,false,Low attendance
5147,Rashmi Dias,Female,Computer Science,72.06,56.38,20,0,false,true,false,Low attendance
9364,Sashini Ranatunga,Female,Mathematics,72.06,56.98,16,0,false,true,false,Low attendance
4706,Chamara Wijesinghe,Male,Mathematics,72.08,51.25,19,0,false,true,false,Low attendance
10087,Nimal Abeysekera,Male,Mathematics,72.08,52.51,21,0,false,true,false,Low attendance
7073,Ayesh Madushanka,Male,Mathematics,72.08,62.19,20,0,false,true,false,Low attendance
8521,Tharushi Herath,Female,Physics,72.11,57.81,21,0,false,true,false,Low attendance
7907,Tharindu Herath,Male,Biology,72.11,61.13,21,0,false,true,false,Low attendance
4752,Nethmi Ekanayake,Female,Biology,72.12,53.58,19,0,false,true,false,Low attendance
8906,Shehan Silva,Male,Biology,72.12,53.85,17,0,false,true,false,Low attendance
6052,Sachini Peiris,Female,Mathematics,72.12,55.37,17,0,false,true,false,Low attendance
1815,Erin Higgins,Male,Biology,72.12,55.87,21,0,false,true,false,Low attendance
6273,Shehan Jayasinghe,Male,Biology,72.12,59.57,16,0,false,true,false,Low attendance
2618,Stephen Cantrell,Male,Mathematics,72.12,64.56,20,0,false,true,false,Low attendance
5136,Sahan Abeysekera,Male,Computer Science,72.13,53.01,21,0,false,true,false,Low attendance
1159,Joshua Walker,Male,Physics,72.13,57.92,19,0,false,true,false,Low attendance
8355,Hiruni Gunawardena,Female,Biology,72.13,58.17,24,0,false,true,false,Low attendance
2373,Randall Mccall,Female,Mathematics,72.13,59.06,19,0,false,true,false,Low attendance
4576,Sahan Dias,Male,Computer Science,72.14,58.44,23,0,false,true,false,Low attendance
2647,April Turner,Male,Biology,72.14,63.72,23,0,false,true,false,Low attendance
3045,Supun Ekanayake,Male,Computer Science,72.15,56.42,21,0,false,true,false,Low attendance
3165,Amal Ekanayake,Male,Mathematics,72.15,58.66,24,0,false,true,false,Low attendance
7851,Ishani Herath,Female,Computer Science,72.15,63.34,23,0,false,true,false,Low attendance
4516,Ishani Ranatunga,Female,Physics,72.16,52.39,20,0,false,true,false,Low attendance
10373,Dinithi Fernando,Female,Biology,72.16,57.8,21,0,false,true,false,Low attendance
6284,Hiruni Peiris,Female,Mathematics,72.17,60.15,22,0,false,true,false,Low attendance
10268,Shehan Peiris,Male,Mathematics,72.17,62.77,22,0,false,true,false,Low attendance
2651,Benjamin Robbins,Female,Computer Science,72.18,55.45,17,0,false,true,false,Low attendance
6759,Nimal Silva,Male,Mathematics,72.18,56.62,21,0,false,true,false,Low attendance
7530,Sachini Wijesinghe,Female,Computer Science,72.18,57.5,18,0,false,true,false,Low attendance
9487,Naveen Ranatunga,Male,Mathematics,72.18,60.94,16,0,false,true,false,Low attendance
8063,Ishani Jayasinghe,Female,Biology,72.2,53.08,20,0,false,true,false,Low attendance
8040,Shehan Jayasinghe,Male,Mathematics,72.2,56.13,22,0,false,true,false,Low attendance
4000,Rashmi Herath,Female,Computer Science,72.2,57.71,22,0,false,true,false,Low attendance
3065,Dilan Ranatunga,Male,Physics,72.21,51.7,18,0,false,true,false,Low attendance
1157,Amy Gallagher,Male,Biology,72.21,58.55,26,0,false,true,false,Low attendance
1988,Michele Adams,Male,Mathematics,72.21,60.96,21,0,false,true,false,Low attendance
3341,Naveen Wijesinghe,Male,Physics,72.21,62.22,21,0,false,true,false,Low attendance
8160,Hiruni Jayasinghe,Female,Physics,72.22,53.54,19,0,false,true,false,Low attendance
4304,Amal Ekanayake,Male,Mathematics,72.22,56.41,16,0,false,true,false,Low attendance
9621,Sashini Senanayake,Female,Biology,72.22,57.93,22,0,false,true,false,Low attendance
1574,Patty Ritter,Female,Mathematics,72.22,60.52,19,0,false,true,false,Low attendance
1808,Brenda Buckley,Male,Computer Science,72.23,53.73,19,0,false,true,false,Low attendance
4602,Sanduni Perera,Female,Mathematics,72.23,59.77,23,0,false,true,false,Low attendance
2049,Matthew Bradley,Male,Physics,72.23,60.15,23,0,false,true,false,Low attendance
9615,Kusal Abeysekera,Male,Computer Science,72.23,63.47,23,0,false,true,false,Low attendance
3743,Tharindu Herath,Male,Computer Science,72.24,57.08,20,0,false,true,false,Low attendance
3540,Nadeesha Peiris,Female,Biology,72.24,58.06,20,0,false,true,false,Low attendance
1180,Theresa Roberts,Female,Mathematics,72.24,59.59,18,0,false,true,false,Low attendance
5290,Dilini Silva,Female,Computer Science,72.24,59.77,18,0,false,true,false,Low attendance
6001,Kasun Rajapaksha,Male,Biology,72.24,60.08,18,0,false,true,false,Low attendance
3736,Nadeesha Rajapaksha,Female,Biology,72.25,59.15,20,0,false,true,false,Low attendance
3605,Shehan Dias,Male,Mathematics,72.26,52.73,22,0,false,true,false,Low attendance
7847,Ishara Ekanayake,Male,Mathematics,72.26,53.52,18,0,false,true,false,Low attendance
7358,Sanduni Senanayake,Female,Computer Science,72.26,53.65,20,0,false,true,false,Low attendance
3661,Sachini Ekanayake,Female,Biology,72.26,56.55,20,0,false,true,false,Low attendance
6767,Dinithi Ekanayake,Female,Computer Science,72.26,57.81,21,0,false,true,false,Low attendance
5418,Hiruni Gunawardena,Female,Physics,72.26,61.2,18,0,false,true,false,Low attendance
10135,Tharindu Perera,Male,Mathematics,72.26,61.32,21,0,false,true,false,Low attendance
6255,Sahan Wijesinghe,Male,Computer Science,72.26,63.37,20,0,false,true,false,Low attendance
7411,Dilini Rajapaksha,Female,Computer Science,72.27,53.33,18,0,false,true,false,Low attendance
10878,Dinithi Jayasinghe,Female,Computer Science,72.27,57.45,22,0,false,true,false,Low attendance
5123,Dilan Rajapaksha,Male,Biology,72.27,58.28,21,0,false,true,false,Low attendance
8534,Kavindi Herath,Female,Computer Science,72.27,58.5,17,0,false,true,false,Low attendance
4495,Ayesh Fernando,Male,Mathematics,72.27,59.98,24,0,false,true,false,Low attendance
8850,Nimal Senanayake,Male,Physics,72.27,60.61,23,0,false,true,false,Low attendance
6345,Dinithi Madushanka,Female,Computer Science,72.27,61.08,21,0,false,true,false,Low attendance
9104,Nadeesha Fernando,Female,Physics,72.28,57.06,22,0,false,true,false,Low attendance
10227,Dinithi Dias,Female,Mathematics,72.28,58.26,22,0,false,true,false,Low attendance
9253,Ishara Ekanayake,Male,Mathematics,72.29,54.6,16,0,false,true,false,Low attendance
9793,Amandi Gunawardena,Female,Biology,72.29,59.92,20,0,false,true,false,Low attendance
1131,Amanda Wright,Male,Computer Science,72.29,61.25,23,0,false,true,false,Low attendance
5865,Ishara Madushanka,Male,Biology,72.3,60.09,23,0,false,true,false,Low attendance
10354,Tharindu Herath,Male,Computer Science,72.31,59.37,21,0,false,true,false,Low attendance
10438,Nethmi Ekanayake,Female,Physics,72.31,61.15,20,0,false,true,false,Low attendance
7809,Ishara Gunawardena,Male,Mathematics,72.31,62.14,23,0,false,true,false,Low attendance
6724,Ishani Madushanka,Female,Mathematics,72.32,50.16,20,0,false,true,false,Low attendance
5786,Ravindu Dias,Male,Computer Science,72.32,60.3,21,0,false,true,false,Low attendance
3194,Naveen Fernando,Male,Physics,72.33,61.79,22,0,false,true,false,Low attendance
6612,Ishara Silva,Male,Computer Science,72.33,62.76,21,0,false,true,false,Low attendance
2773,Annette Sanders,Female,Mathematics,72.34,53.38,18,0,false,true,false,Low attendance
1835,William Costa,Female,Biology,72.34,53.38,22,0,false,true,false,Low attendance
4611,Supun Gunawardena,Male,Biology,72.34,54.38,20,0,false,true,false,Low attendance
5279,Lahiru Dias,Male,Mathematics,72.34,61.75,21,0,false,true,false,Low attendance
6194,Ishani Perera,Female,Mathematics,72.34,63.0,21,0,false,true,false,Low attendance
1773,Ray Brady,Male,Physics,72.35,56.79,19,0,false,true,false,Low attendance
10575,Dilan Senanayake,Male,Biology,72.37,54.4,24,0,false,true,false,Low attendance
2869,Amanda Smith,Female,Biology,72.37,55.26,18,0,false,true,false,Low attendance
5262,Piumi Ekanayake,Female,Biology,72.38,54.96,19,0,false,true,false,Low attendance
1628,Eric Watkins,Female,Computer Science,72.38,57.56,20,0,false,true,false,Low attendance
1705,William Jensen,Male,Computer Science,72.38,61.27,21,0,false,true,false,Low attendance
3497,Dinithi Perera,Female,Physics,72.38,61.57,17,0,false,true,false,Low attendance
9444,Kasun Dias,Male,Physics,72.39,57.61,24,0,false,true,false,Low attendance
9214,Ravindu Silva,Male,Biology,72.39,59.72,22,0,false,true,false,Low attendance
3405,Dinithi Dias,Female,Physics,72.39,60.99,17,0,false,true,false,Low attendance
8714,Chamara Wijesinghe,Male,Physics,72.39,61.2,18,0,false,true,false,Low attendance
9870,Dinithi Ekanayake,Female,Computer Science,72.4,57.06,20,0,false,true,false,Low attendance
4282,Ravindu Ekanayake,Male,Computer Science,72.4,59.78,19,0,false,true,false,Low attendance
4332,Kasun Ekanayake,Male,Mathematics,72.41,56.38,21,0,false,true,false,Low attendance
10450,Naveen Fernando,Male,Biology,72.42,58.16,23,0,false,true,false,Low attendance
5385,Dinithi Peiris,Female,Biology,72.42,58.87,22,0,false,true,false,Low attendance
5736,Dinithi Perera,Female,Computer Science,72.42,62.56,19,0,false,true,false,Low attendance
4634,Kasun Silva,Male,Physics,72.42,63.82,20,0,false,true,false,Low attendance
10424,Sahan Herath,Male,Physics,72.43,62.14,21,0,false,true,false,Low attendance
5994,Hiruni Gunawardena,Female,Physics,72.44,54.41,23,0,false,true,false,Low attendance
5152,Ravindu Peiris,Male,Mathematics,72.44,61.94,17,0,false,true,false,Low attendance
7264,Nadeesha Senanayake,Female,Mathematics,72.44,62.46,19,0,false,true,false,Low attendance
9459,Ayesh Fernando,Male,Computer Science,72.45,55.72,20,0,false,true,false,Low attendance
8750,Piumi Ekanayake,Female,Biology,72.45,59.45,21,0,false,true,false,Low attendance
9322,Nimal Ranatunga,Male,Mathematics,72.45,59.8,18,0,false,true,false,Low attendance
9803,Madhavi Rajapaksha,Female,Computer Science,72.46,53.35,22,0,false,true,false,Low attendance
